1434, 10, 0, 6, 5, 0
1434, 10, 0, 6, 6, 0
1434, 10, 0, 6, 7, 0
1434, 10, 0, 6, 8, 0
1434, 10, 0, 6, 9, 0
1434, 10, 0, 6, 10, 0
1434, 10, 0, 6, 11, 0
1434, 10, 0, 6, 12, 0
1434, 10, 0, 6, 13, 0
1434, 10, 0, 6, 14, 0
1434, 10, 0, 6, 15, 0
1434, 10, 0, 6, 16, 0
1434, 10, 0, 6, 17, 0
1434, 10, 0, 6, 18, 0
1434, 10, 0, 6, 19, 0
1434, 10, 0, 6, 20, 0
1434, 10, 0, 6, 21, 0
1434, 10, 0, 6, 22, 0
1434, 10, 0, 6, 44, 0
1434, 10, 0, 6, 45, 0
1434, 10, 0, 6, 46, 0
1434, 10, 0, 6, 47, 0
1434, 10, 0, 6, 48, 0
1434, 10, 0, 6, 49, 0
1434, 10, 0, 6, 50, 0
1434, 10, 0, 6, 51, 0
1434, 10, 0, 6, 52, 0
1434, 10, 0, 6, 53, 0
1434, 10, 0, 6, 54, 0
1434, 10, 0, 6, 55, 0
1434, 10, 0, 6, 56, 0
1434, 10, 0, 6, 57, 0
1434, 10, 0, 6, 58, 0
1434, 10, 0, 6, 59, 0
1434, 10, 0, 6, 60, 0
1434, 10, 0, 6, 61, 0
1434, 10, 0, 6, 62, 0
1434, 10, 0, 6, 63, 0
1434, 10, 0, 7, 0, 0
1434, 10, 0, 7, 1, 0
1434, 10, 0, 7, 2, 0
1434, 10, 0, 7, 3, 0
1434, 10, 0, 7, 4, 0
1434, 10, 0, 7, 5, 0
1434, 10, 0, 7, 6, 0
1434, 10, 0, 7, 7, 0
1434, 10, 0, 7, 8, 0
1434, 10, 0, 7, 9, 0
1434, 10, 0, 7, 10, 0
1434, 10, 0, 7, 11, 0
1434, 10, 0, 7, 12, 0
1434, 10, 0, 7, 13, 0
1434, 10, 0, 7, 14, 0
1434, 10, 0, 7, 15, 0
1434, 10, 0, 7, 16, 0
1434, 10, 0, 7, 17, 0
1434, 10, 0, 7, 18, 0
1434, 10, 0, 7, 19, 0
1434, 10, 0, 7, 20, 0
1434, 10, 0, 7, 21, 0
1434, 10, 0, 7, 44, 0
1434, 10, 0, 7, 45, 0
1434, 10, 0, 7, 46, 0
1434, 10, 0, 7, 47, 0
1434, 10, 0, 7, 48, 0
1434, 10, 0, 7, 49, 0
1434, 10, 0, 7, 50, 0
1434, 10, 0, 7, 51, 0
1434, 10, 0, 7, 52, 0
1434, 10, 0, 7, 53, 0
1434, 10, 0, 7, 54, 0
1434, 10, 0, 7, 55, 0
1434, 10, 0, 7, 56, 0
1434, 10, 0, 7, 57, 0
1434, 10, 0, 7, 58, 0
1434, 10, 0, 7, 59, 0
1434, 10, 0, 7, 60, 0
1434, 10, 0, 7, 61, 0
1434, 10, 0, 7, 62, 0
1434, 10, 0, 7, 63, 0
1434, 10, 0, 8, 0, 0
1434, 10, 0, 8, 1, 0
1434, 10, 0, 8, 2, 0
1434, 10, 0, 8, 3, 0
1434, 10, 0, 8, 4, 0
1434, 10, 0, 8, 5, 0
1434, 10, 0, 8, 6, 0
1434, 10, 0, 8, 7, 0
1434, 10, 0, 8, 8, 0
1434, 10, 0, 8, 9, 0
1434, 10, 0, 8, 10, 0
1434, 10, 0, 8, 11, 0
1434, 10, 0, 8, 12, 0
1434, 10, 0, 8, 13, 0
1434, 10, 0, 8, 14, 0
1434, 10, 0, 8, 15, 0
1434, 10, 0, 8, 16, 0
1434, 10, 0, 8, 17, 0
1434, 10, 0, 8, 18, 0
1434, 10, 0, 8, 19, 0
1434, 10, 0, 8, 20, 0
1434, 10, 0, 8, 21, 0
1434, 10, 0, 8, 44, 0
1434, 10, 0, 8, 45, 0
1434, 10, 0, 8, 46, 0
1434, 10, 0, 8, 47, 0
1434, 10, 0, 8, 48, 0
1434, 10, 0, 8, 49, 0
1434, 10, 0, 8, 50, 0
1434, 10, 0, 8, 51, 0
1434, 10, 0, 8, 52, 0
1434, 10, 0, 8, 53, 0
1434, 10, 0, 8, 54, 0
1434, 10, 0, 8, 55, 0
1434, 10, 0, 8, 56, 0
1434, 10, 0, 8, 57, 0
1434, 10, 0, 8, 58, 0
1434, 10, 0, 8, 59, 0
1434, 10, 0, 8, 60, 0
1434, 10, 0, 8, 61, 0
1434, 10, 0, 8, 62, 0
1434, 10, 0, 8, 63, 0
1434, 10, 0, 9, 0, 0
1434, 10, 0, 9, 1, 0
1434, 10, 0, 9, 2, 0
1434, 10, 0, 9, 3, 0
1434, 10, 0, 9, 4, 0
1434, 10, 0, 9, 5, 0
1434, 10, 0, 9, 6, 0
1434, 10, 0, 9, 7, 0
1434, 10, 0, 9, 8, 0
1434, 10, 0, 9, 9, 0
1434, 10, 0, 9, 10, 0
1434, 10, 0, 9, 11, 0
1434, 10, 0, 9, 12, 0
1434, 10, 0, 9, 13, 0
1434, 10, 0, 9, 14, 0
1434, 10, 0, 9, 15, 0
1434, 10, 0, 9, 16, 0
1434, 10, 0, 9, 17, 0
1434, 10, 0, 9, 18, 0
1434, 10, 0, 9, 19, 0
1434, 10, 0, 9, 20, 0
1434, 10, 0, 9, 21, 0
1434, 10, 0, 9, 44, 0
1434, 10, 0, 9, 45, 0
1434, 10, 0, 9, 46, 0
1434, 10, 0, 9, 47, 0
1434, 10, 0, 9, 48, 0
1434, 10, 0, 9, 49, 0
1434, 10, 0, 9, 50, 0
1434, 10, 0, 9, 51, 0
1434, 10, 0, 9, 52, 0
1434, 10, 0, 9, 53, 0
1434, 10, 0, 9, 54, 0
1434, 10, 0, 9, 55, 0
1434, 10, 0, 9, 56, 0
1434, 10, 0, 9, 57, 0
1434, 10, 0, 9, 58, 0
1434, 10, 0, 9, 59, 0
1434, 10, 0, 9, 60, 0
1434, 10, 0, 9, 61, 0
1434, 10, 0, 9, 62, 0
1434, 10, 0, 9, 63, 0
1434, 10, 0, 10, 0, 0
1434, 10, 0, 10, 1, 0
1434, 10, 0, 10, 2, 0
1434, 10, 0, 10, 3, 0
1434, 10, 0, 10, 4, 0
1434, 10, 0, 10, 5, 0
1434, 10, 0, 10, 6, 0
1434, 10, 0, 10, 7, 0
1434, 10, 0, 10, 8, 0
1434, 10, 0, 10, 9, 0
1434, 10, 0, 10, 10, 0
1434, 10, 0, 10, 11, 0
1434, 10, 0, 10, 12, 0
1434, 10, 0, 10, 13, 0
1434, 10, 0, 10, 14, 0
1434, 10, 0, 10, 15, 0
1434, 10, 0, 10, 16, 0
1434, 10, 0, 10, 17, 0
1434, 10, 0, 10, 18, 0
1434, 10, 0, 10, 19, 0
1434, 10, 0, 10, 20, 0
1434, 10, 0, 10, 21, 0
1434, 10, 0, 10, 44, 0
1434, 10, 0, 10, 45, 0
1434, 10, 0, 10, 46, 0
1434, 10, 0, 10, 47, 0
1434, 10, 0, 10, 48, 0
1434, 10, 0, 10, 49, 0
1434, 10, 0, 10, 50, 0
1434, 10, 0, 10, 51, 0
1434, 10, 0, 10, 52, 0
1434, 10, 0, 10, 53, 0
1434, 10, 0, 10, 54, 0
1434, 10, 0, 10, 55, 0
1434, 10, 0, 10, 56, 0
1434, 10, 0, 10, 57, 0
1434, 10, 0, 10, 58, 0
1434, 10, 0, 10, 59, 0
1434, 10, 0, 10, 60, 0
1434, 10, 0, 10, 61, 0
1434, 10, 0, 10, 62, 0
1434, 10, 0, 10, 63, 0
1434, 10, 0, 11, 0, 0
1434, 10, 0, 11, 1, 0
1434, 10, 0, 11, 2, 0
1434, 10, 0, 11, 3, 0
1434, 10, 0, 11, 4, 0
1434, 10, 0, 11, 5, 0
1434, 10, 0, 11, 6, 0
1434, 10, 0, 11, 7, 0
1434, 10, 0, 11, 8, 0
1434, 10, 0, 11, 9, 0
1434, 10, 0, 11, 10, 0
1434, 10, 0, 11, 11, 0
1434, 10, 0, 11, 12, 0
1434, 10, 0, 11, 13, 0
1434, 10, 0, 11, 14, 0
1434, 10, 0, 11, 15, 0
1434, 10, 0, 11, 16, 0
1434, 10, 0, 11, 17, 0
1434, 10, 0, 11, 18, 0
1434, 10, 0, 11, 19, 0
1434, 10, 0, 11, 20, 0
1434, 10, 0, 11, 21, 0
1434, 10, 0, 11, 44, 0
1434, 10, 0, 11, 45, 0
1434, 10, 0, 11, 46, 0
1434, 10, 0, 11, 47, 0
1434, 10, 0, 11, 48, 0
1434, 10, 0, 11, 49, 0
1434, 10, 0, 11, 50, 0
1434, 10, 0, 11, 51, 0
1434, 10, 0, 11, 52, 0
1434, 10, 0, 11, 53, 0
1434, 10, 0, 11, 54, 0
1434, 10, 0, 11, 55, 0
1434, 10, 0, 11, 56, 0
1434, 10, 0, 11, 57, 0
1434, 10, 0, 11, 58, 0
1434, 10, 0, 11, 59, 0
1434, 10, 0, 11, 60, 0
1434, 10, 0, 11, 61, 0
1434, 10, 0, 11, 62, 0
1434, 10, 0, 11, 63, 0
1434, 10, 0, 12, 0, 0
1434, 10, 0, 12, 1, 0
1434, 10, 0, 12, 2, 0
1434, 10, 0, 12, 3, 0
1434, 10, 0, 12, 4, 0
1434, 10, 0, 12, 5, 0
1434, 10, 0, 12, 6, 0
1434, 10, 0, 12, 7, 0
1434, 10, 0, 12, 8, 0
1434, 10, 0, 12, 9, 0
1434, 10, 0, 12, 10, 0
1434, 10, 0, 12, 11, 0
1434, 10, 0, 12, 12, 0
1434, 10, 0, 12, 13, 0
1434, 10, 0, 12, 14, 0
1434, 10, 0, 12, 15, 0
1434, 10, 0, 12, 16, 0
1434, 10, 0, 12, 17, 0
1434, 10, 0, 12, 18, 0
1434, 10, 0, 12, 19, 0
1434, 10, 0, 12, 20, 0
1434, 10, 0, 12, 21, 0
1434, 10, 0, 12, 44, 0
1434, 10, 0, 12, 45, 0
1434, 10, 0, 12, 46, 0
1434, 10, 0, 12, 47, 0
1434, 10, 0, 12, 48, 0
1434, 10, 0, 12, 49, 0
1434, 10, 0, 12, 50, 0
1434, 10, 0, 12, 51, 0
1434, 10, 0, 12, 52, 0
1434, 10, 0, 12, 53, 0
1434, 10, 0, 12, 54, 0
1434, 10, 0, 12, 55, 0
1434, 10, 0, 12, 56, 0
1434, 10, 0, 12, 57, 0
1434, 10, 0, 12, 58, 0
1434, 10, 0, 12, 59, 0
1434, 10, 0, 12, 60, 0
1434, 10, 0, 12, 61, 0
1434, 10, 0, 12, 62, 0
1434, 10, 0, 12, 63, 0
1434, 10, 0, 13, 0, 0
1434, 10, 0, 13, 1, 0
1434, 10, 0, 13, 2, 0
1434, 10, 0, 13, 3, 0
1434, 10, 0, 13, 4, 0
1434, 10, 0, 13, 5, 0
1434, 10, 0, 13, 6, 0
1434, 10, 0, 13, 7, 0
1434, 10, 0, 13, 8, 0
1434, 10, 0, 13, 9, 0
1434, 10, 0, 13, 10, 0
1434, 10, 0, 13, 11, 0
1434, 10, 0, 13, 12, 0
1434, 10, 0, 13, 13, 0
1434, 10, 0, 13, 14, 0
1434, 10, 0, 13, 15, 0
1434, 10, 0, 13, 16, 0
1434, 10, 0, 13, 17, 0
1434, 10, 0, 13, 18, 0
1434, 10, 0, 13, 19, 0
1434, 10, 0, 13, 20, 0
1434, 10, 0, 13, 21, 0
1434, 10, 0, 13, 34, 0
1434, 10, 0, 13, 35, 0
1434, 10, 0, 13, 36, 0
1434, 10, 0, 13, 44, 0
1434, 10, 0, 13, 45, 0
1434, 10, 0, 13, 46, 0
1434, 10, 0, 13, 47, 0
1434, 10, 0, 13, 48, 0
1434, 10, 0, 13, 49, 0
1434, 10, 0, 13, 50, 0
1434, 10, 0, 13, 51, 0
1434, 10, 0, 13, 52, 0
1434, 10, 0, 13, 53, 0
1434, 10, 0, 13, 54, 0
1434, 10, 0, 13, 55, 0
1434, 10, 0, 13, 56, 0
1434, 10, 0, 13, 57, 0
1434, 10, 0, 13, 58, 0
1434, 10, 0, 13, 59, 0
1434, 10, 0, 13, 60, 0
1434, 10, 0, 13, 61, 0
1434, 10, 0, 13, 62, 0
1434, 10, 0, 13, 63, 0
1434, 10, 0, 14, 0, 0
1434, 10, 0, 14, 1, 0
1434, 10, 0, 14, 2, 0
1434, 10, 0, 14, 3, 0
1434, 10, 0, 14, 4, 0
1434, 10, 0, 14, 5, 0
1434, 10, 0, 14, 6, 0
1434, 10, 0, 14, 7, 0
1434, 10, 0, 14, 8, 0
1434, 10, 0, 14, 9, 0
1434, 10, 0, 14, 10, 0
1434, 10, 0, 14, 11, 0
1434, 10, 0, 14, 12, 0
1434, 10, 0, 14, 13, 0
1434, 10, 0, 14, 14, 0
1434, 10, 0, 14, 15, 0
1434, 10, 0, 14, 16, 0
1434, 10, 0, 14, 17, 0
1434, 10, 0, 14, 18, 0
1434, 10, 0, 14, 19, 0
1434, 10, 0, 14, 20, 0
1434, 10, 0, 14, 21, 0
1434, 10, 0, 14, 22, 0
1434, 10, 0, 14, 23, 0
1434, 10, 0, 14, 34, 0
1434, 10, 0, 14, 35, 0
1434, 10, 0, 14, 36, 0
1434, 10, 0, 14, 37, 0
1434, 10, 0, 14, 38, 0
1434, 10, 0, 14, 39, 0
1434, 10, 0, 14, 40, 0
1434, 10, 0, 14, 41, 0
1434, 10, 0, 14, 42, 0
1434, 10, 0, 14, 43, 0
1434, 10, 0, 14, 44, 0
1434, 10, 0, 14, 45, 0
1434, 10, 0, 14, 46, 0
1434, 10, 0, 14, 47, 0
1434, 10, 0, 14, 48, 0
1434, 10, 0, 14, 49, 0
1434, 10, 0, 14, 50, 0
1434, 10, 0, 14, 51, 0
1434, 10, 0, 14, 52, 0
1434, 10, 0, 14, 53, 0
1434, 10, 0, 14, 54, 0
1434, 10, 0, 14, 55, 0
1434, 10, 0, 14, 56, 0
1434, 10, 0, 14, 57, 0
1434, 10, 0, 14, 58, 0
1434, 10, 0, 14, 59, 0
1434, 10, 0, 14, 60, 0
1434, 10, 0, 14, 61, 0
1434, 10, 0, 14, 62, 0
1434, 10, 0, 14, 63, 0
1434, 10, 0, 15, 0, 0
1434, 10, 0, 15, 1, 0
1434, 10, 0, 15, 2, 0
1434, 10, 0, 15, 3, 0
1434, 10, 0, 15, 4, 0
1434, 10, 0, 15, 5, 0
1434, 10, 0, 15, 6, 0
1434, 10, 0, 15, 7, 0
1434, 10, 0, 15, 8, 0
1434, 10, 0, 15, 9, 0
1434, 10, 0, 15, 10, 0
1434, 10, 0, 15, 11, 0
1434, 10, 0, 15, 12, 0
1434, 10, 0, 15, 13, 0
1434, 10, 0, 15, 14, 0
1434, 10, 0, 15, 15, 0
1434, 10, 0, 15, 16, 0
1434, 10, 0, 15, 17, 0
1434, 10, 0, 15, 18, 0
1434, 10, 0, 15, 19, 0
1434, 10, 0, 15, 20, 0
1434, 10, 0, 15, 21, 0
1434, 10, 0, 15, 22, 0
1434, 10, 0, 15, 23, 0
1434, 10, 0, 15, 34, 0
1434, 10, 0, 15, 35, 0
1434, 10, 0, 15, 45, 0
1434, 10, 0, 15, 46, 0
1434, 10, 0, 15, 47, 0
1434, 10, 0, 15, 48, 0
1434, 10, 0, 15, 49, 0
1434, 10, 0, 15, 50, 0
1434, 10, 0, 15, 51, 0
1434, 10, 0, 15, 52, 0
1434, 10, 0, 15, 53, 0
1434, 10, 0, 15, 54, 0
1434, 10, 0, 15, 55, 0
1434, 10, 0, 15, 56, 0
1434, 10, 0, 15, 57, 0
1434, 10, 0, 15, 58, 0
1434, 10, 0, 15, 59, 0
1434, 10, 0, 15, 60, 0
1434, 10, 0, 15, 61, 0
1434, 10, 0, 15, 62, 0
1434, 10, 0, 15, 63, 0
1434, 10, 0, 16, 0, 0
1434, 10, 0, 16, 1, 0
1434, 10, 0, 16, 2, 0
1434, 10, 0, 16, 3, 0
1434, 10, 0, 16, 4, 0
1434, 10, 0, 16, 5, 0
1434, 10, 0, 16, 6, 0
1434, 10, 0, 16, 7, 0
1434, 10, 0, 16, 8, 0
1434, 10, 0, 16, 9, 0
1434, 10, 0, 16, 10, 0
1434, 10, 0, 16, 11, 0
1434, 10, 0, 16, 12, 0
1434, 10, 0, 16, 13, 0
1434, 10, 0, 16, 14, 0
1434, 10, 0, 16, 15, 0
1434, 10, 0, 16, 16, 0
1434, 10, 0, 16, 17, 0
1434, 10, 0, 16, 18, 0
1434, 10, 0, 16, 19, 0
1434, 10, 0, 16, 20, 0
1434, 10, 0, 16, 21, 0
1434, 10, 0, 16, 22, 0
1434, 10, 0, 16, 23, 0
1434, 10, 0, 16, 24, 0
1434, 10, 0, 16, 25, 0
1434, 10, 0, 16, 26, 0
1434, 10, 0, 16, 27, 0
1434, 10, 0, 16, 28, 0
1434, 10, 0, 16, 29, 0
1434, 10, 0, 16, 30, 0
1434, 10, 0, 16, 31, 0
1434, 10, 0, 16, 32, 0
1434, 10, 0, 16, 33, 0
1434, 10, 0, 16, 34, 0
1434, 10, 0, 16, 35, 0
1434, 10, 0, 16, 45, 0
1434, 10, 0, 16, 46, 0
1434, 10, 0, 16, 47, 0
1434, 10, 0, 16, 48, 0
1434, 10, 0, 16, 49, 0
1434, 10, 0, 16, 50, 0
1434, 10, 0, 16, 51, 0
1434, 10, 0, 16, 52, 0
1434, 10, 0, 16, 53, 0
1434, 10, 0, 16, 54, 0
1434, 10, 0, 16, 55, 0
1434, 10, 0, 16, 56, 0
1434, 10, 0, 16, 57, 0
1434, 10, 0, 16, 58, 0
1434, 10, 0, 16, 59, 0
1434, 10, 0, 16, 60, 0
1434, 10, 0, 16, 61, 0
1434, 10, 0, 16, 62, 0
1434, 10, 0, 16, 63, 0
1434, 10, 0, 17, 0, 0
1434, 10, 0, 17, 1, 0
1434, 10, 0, 17, 2, 0
1434, 10, 0, 17, 3, 0
1434, 10, 0, 17, 4, 0
1434, 10, 0, 17, 5, 0
1434, 10, 0, 17, 6, 0
1434, 10, 0, 17, 7, 0
1434, 10, 0, 17, 8, 0
1434, 10, 0, 17, 9, 0
1434, 10, 0, 17, 10, 0
1434, 10, 0, 17, 11, 0
1434, 10, 0, 17, 12, 0
1434, 10, 0, 17, 13, 0
1434, 10, 0, 17, 14, 0
1434, 10, 0, 17, 15, 0
1434, 10, 0, 17, 16, 0
1434, 10, 0, 17, 17, 0
1434, 10, 0, 17, 18, 0
1434, 10, 0, 17, 19, 0
1434, 10, 0, 17, 20, 0
1434, 10, 0, 17, 21, 0
1434, 10, 0, 17, 22, 0
1434, 10, 0, 17, 23, 0
1434, 10, 0, 17, 24, 0
1434, 10, 0, 17, 25, 0
1434, 10, 0, 17, 26, 0
1434, 10, 0, 17, 27, 0
1434, 10, 0, 17, 28, 0
1434, 10, 0, 17, 29, 0
1434, 10, 0, 17, 30, 0
1434, 10, 0, 17, 31, 0
1434, 10, 0, 17, 32, 0
1434, 10, 0, 17, 33, 0
1434, 10, 0, 17, 34, 0
1434, 10, 0, 17, 35, 0
1434, 10, 0, 17, 45, 0
1434, 10, 0, 17, 46, 0
1434, 10, 0, 17, 47, 0
1434, 10, 0, 17, 48, 0
1434, 10, 0, 17, 49, 0
1434, 10, 0, 17, 50, 0
1434, 10, 0, 17, 51, 0
1434, 10, 0, 17, 52, 0
1434, 10, 0, 17, 53, 0
1434, 10, 0, 17, 54, 0
1434, 10, 0, 17, 55, 0
1434, 10, 0, 17, 56, 0
1434, 10, 0, 17, 57, 0
1434, 10, 0, 17, 58, 0
1434, 10, 0, 17, 59, 0
1434, 10, 0, 17, 60, 0
1434, 10, 0, 17, 61, 0
1434, 10, 0, 17, 62, 0
1434, 10, 0, 17, 63, 0
1434, 10, 0, 18, 0, 0
1434, 10, 0, 18, 1, 0
1434, 10, 0, 18, 2, 0
1434, 10, 0, 18, 3, 0
1434, 10, 0, 18, 4, 0
1434, 10, 0, 18, 5, 0
1434, 10, 0, 18, 6, 0
1434, 10, 0, 18, 7, 0
1434, 10, 0, 18, 8, 0
1434, 10, 0, 18, 9, 0
1434, 10, 0, 18, 10, 0
1434, 10, 0, 18, 11, 0
1434, 10, 0, 18, 12, 0
1434, 10, 0, 18, 13, 0
1434, 10, 0, 18, 14, 0
1434, 10, 0, 18, 15, 0
1434, 10, 0, 18, 16, 0
1434, 10, 0, 18, 17, 0
1434, 10, 0, 18, 18, 0
1434, 10, 0, 18, 19, 0
1434, 10, 0, 18, 20, 0
1434, 10, 0, 18, 21, 0
1434, 10, 0, 18, 22, 0
1434, 10, 0, 18, 23, 0
1434, 10, 0, 18, 24, 0
1434, 10, 0, 18, 25, 0
1434, 10, 0, 18, 26, 0
1434, 10, 0, 18, 27, 0
1434, 10, 0, 18, 28, 0
1434, 10, 0, 18, 29, 0
1434, 10, 0, 18, 30, 0
1434, 10, 0, 18, 31, 0
1434, 10, 0, 18, 32, 0
1434, 10, 0, 18, 33, 0
1434, 10, 0, 18, 34, 0
1434, 10, 0, 18, 35, 0
1434, 10, 0, 18, 45, 0
1434, 10, 0, 18, 46, 0
1434, 10, 0, 18, 47, 0
1434, 10, 0, 18, 48, 0
1434, 10, 0, 18, 49, 0
1434, 10, 0, 18, 50, 0
1434, 10, 0, 18, 51, 0
1434, 10, 0, 18, 52, 0
1434, 10, 0, 18, 53, 0
1434, 10, 0, 18, 54, 0
1434, 10, 0, 18, 55, 0
1434, 10, 0, 18, 56, 0
1434, 10, 0, 18, 57, 0
1434, 10, 0, 18, 58, 0
1434, 10, 0, 18, 59, 0
1434, 10, 0, 18, 60, 0
1434, 10, 0, 18, 61, 0
1434, 10, 0, 18, 62, 0
1434, 10, 0, 18, 63, 0
1434, 10, 0, 19, 0, 0
1434, 10, 0, 19, 1, 0
1434, 10, 0, 19, 2, 0
1434, 10, 0, 19, 3, 0
1434, 10, 0, 19, 4, 0
1434, 10, 0, 19, 5, 0
1434, 10, 0, 19, 6, 0
1434, 10, 0, 19, 7, 0
1434, 10, 0, 19, 8, 0
1434, 10, 0, 19, 9, 0
1434, 10, 0, 19, 10, 0
1434, 10, 0, 19, 11, 0
1434, 10, 0, 19, 12, 0
1434, 10, 0, 19, 13, 0
1434, 10, 0, 19, 14, 0
1434, 10, 0, 19, 15, 0
1434, 10, 0, 19, 16, 0
1434, 10, 0, 19, 17, 0
1434, 10, 0, 19, 18, 0
1434, 10, 0, 19, 19, 0
1434, 10, 0, 19, 20, 0
1434, 10, 0, 19, 21, 0
1434, 10, 0, 19, 22, 0
1434, 10, 0, 19, 23, 0
1434, 10, 0, 19, 24, 0
1434, 10, 0, 19, 25, 0
1434, 10, 0, 19, 26, 0
1434, 10, 0, 19, 27, 0
1434, 10, 0, 19, 28, 0
1434, 10, 0, 19, 29, 0
1434, 10, 0, 19, 30, 0
1434, 10, 0, 19, 31, 0
1434, 10, 0, 19, 32, 0
1434, 10, 0, 19, 33, 0
1434, 10, 0, 19, 34, 0
1434, 10, 0, 19, 35, 0
1434, 10, 0, 19, 45, 0
1434, 10, 0, 19, 46, 0
1434, 10, 0, 19, 47, 0
1434, 10, 0, 19, 48, 0
1434, 10, 0, 19, 49, 0
1434, 10, 0, 19, 50, 0
1434, 10, 0, 19, 51, 0
1434, 10, 0, 19, 52, 0
1434, 10, 0, 19, 53, 0
1434, 10, 0, 19, 54, 0
1434, 10, 0, 19, 55, 0
1434, 10, 0, 19, 56, 0
1434, 10, 0, 19, 57, 0
1434, 10, 0, 19, 58, 0
1434, 10, 0, 19, 59, 0
1434, 10, 0, 19, 60, 0
1434, 10, 0, 19, 61, 0
1434, 10, 0, 19, 62, 0
1434, 10, 0, 19, 63, 0
1434, 10, 0, 20, 0, 0
1434, 10, 0, 20, 1, 0
1434, 10, 0, 20, 2, 0
1434, 10, 0, 20, 3, 0
1434, 10, 0, 20, 4, 0
1434, 10, 0, 20, 5, 0
1434, 10, 0, 20, 6, 0
1434, 10, 0, 20, 7, 0
1434, 10, 0, 20, 8, 0
1434, 10, 0, 20, 9, 0
1434, 10, 0, 20, 10, 0
1434, 10, 0, 20, 11, 0
1434, 10, 0, 20, 12, 0
1434, 10, 0, 20, 13, 0
1434, 10, 0, 20, 14, 0
1434, 10, 0, 20, 15, 0
1434, 10, 0, 20, 16, 0
1434, 10, 0, 20, 17, 0
1434, 10, 0, 20, 18, 0
1434, 10, 0, 20, 19, 0
1434, 10, 0, 20, 20, 0
1434, 10, 0, 20, 21, 0
1434, 10, 0, 20, 32, 0
1434, 10, 0, 20, 33, 0
1434, 10, 0, 20, 34, 0
1434, 10, 0, 20, 35, 0
1434, 10, 0, 20, 45, 0
1434, 10, 0, 20, 46, 0
1434, 10, 0, 20, 47, 0
1434, 10, 0, 20, 48, 0
1434, 10, 0, 20, 49, 0
1434, 10, 0, 20, 50, 0
1434, 10, 0, 20, 51, 0
1434, 10, 0, 20, 52, 0
1434, 10, 0, 20, 53, 0
1434, 10, 0, 20, 54, 0
1434, 10, 0, 20, 55, 0
1434, 10, 0, 20, 56, 0
1434, 10, 0, 20, 57, 0
1434, 10, 0, 20, 58, 0
1434, 10, 0, 20, 59, 0
1434, 10, 0, 20, 60, 0
1434, 10, 0, 20, 61, 0
1434, 10, 0, 20, 62, 0
1434, 10, 0, 20, 63, 0
1434, 10, 0, 21, 0, 0
1434, 10, 0, 21, 1, 0
1434, 10, 0, 21, 2, 0
1434, 10, 0, 21, 3, 0
1434, 10, 0, 21, 4, 0
1434, 10, 0, 21, 5, 0
1434, 10, 0, 21, 6, 0
1434, 10, 0, 21, 7, 0
1434, 10, 0, 21, 8, 0
1434, 10, 0, 21, 9, 0
1434, 10, 0, 21, 10, 0
1434, 10, 0, 21, 11, 0
1434, 10, 0, 21, 12, 0
1434, 10, 0, 21, 13, 0
1434, 10, 0, 21, 14, 0
1434, 10, 0, 21, 15, 0
1434, 10, 0, 21, 16, 0
1434, 10, 0, 21, 17, 0
1434, 10, 0, 21, 18, 0
1434, 10, 0, 21, 19, 0
1434, 10, 0, 21, 20, 0
1434, 10, 0, 21, 21, 0
1434, 10, 0, 21, 61, 0
1434, 10, 0, 21, 62, 0
1434, 10, 0, 21, 63, 0
1434, 10, 0, 22, 0, 0
1434, 10, 0, 22, 1, 0
1434, 10, 0, 22, 2, 0
1434, 10, 0, 22, 3, 0
1434, 10, 0, 22, 4, 0
1434, 10, 0, 22, 5, 0
1434, 10, 0, 22, 6, 0
1434, 10, 0, 22, 7, 0
1434, 10, 0, 22, 8, 0
1434, 10, 0, 22, 9, 0
1434, 10, 0, 22, 10, 0
1434, 10, 0, 22, 11, 0
1434, 10, 0, 22, 12, 0
1434, 10, 0, 22, 13, 0
1434, 10, 0, 22, 14, 0
1434, 10, 0, 22, 15, 0
1434, 10, 0, 22, 16, 0
1434, 10, 0, 22, 17, 0
1434, 10, 0, 22, 18, 0
1434, 10, 0, 22, 19, 0
1434, 10, 0, 22, 20, 0
1434, 10, 0, 22, 21, 0
1434, 10, 0, 22, 61, 0
1434, 10, 0, 22, 62, 0
1434, 10, 0, 22, 63, 0
1434, 10, 0, 23, 0, 0
1434, 10, 0, 23, 1, 0
1434, 10, 0, 23, 2, 0
1434, 10, 0, 23, 3, 0
1434, 10, 0, 23, 4, 0
1434, 10, 0, 23, 5, 0
1434, 10, 0, 23, 6, 0
1434, 10, 0, 23, 7, 0
1434, 10, 0, 23, 8, 0
1434, 10, 0, 23, 9, 0
1434, 10, 0, 23, 61, 0
1434, 10, 0, 23, 62, 0
1434, 10, 0, 23, 63, 0
1434, 10, 0, 24, 0, 0
1434, 10, 0, 24, 1, 0
1434, 10, 0, 24, 2, 0
1434, 10, 0, 24, 3, 0
1434, 10, 0, 24, 4, 0
1434, 10, 0, 24, 5, 0
1434, 10, 0, 24, 6, 0
1434, 10, 0, 24, 7, 0
1434, 10, 0, 24, 8, 0
1434, 10, 0, 24, 9, 0
1434, 10, 0, 24, 61, 0
1434, 10, 0, 24, 62, 0
1434, 10, 0, 24, 63, 0
1434, 10, 0, 25, 0, 0
1434, 10, 0, 25, 1, 0
